generation_number,alpha0y,xi,nicheidx1,amountniche1,amount_change1,nicheidx2,amountniche2,amount_change2,0,0.6,0,0,0,1,83,0
54,2.6,0.8,0,0,3,1,906,0,,,,,,,,
53,1.4,0.2,0,553,0,1,422,0,,,,,,,,
55,2.2,0.4,0,424,0,1,529,0,,,,,,,,
53,0.6,0.6,0,473,154,1,505,242,,,,,,,,
54,3,0.2,0,941,0,1,0,0,,,,,,,,
52,0.6,0.8,0,540,305,1,407,271,,,,,,,,
53,0.6,0.4,0,269,93,1,687,91,,,,,,,,
54,1.4,0.6,0,569,21,1,396,10,,,,,,,,
54,2.2,0.2,0,502,0,1,468,0,,,,,,,,
54,0.6,0.2,0,458,0,1,511,3,,,,,,,,
51,1.2,0.8,0,721,80,1,213,98,,,,,,,,
53,3,0.6,0,541,0,1,416,0,,,,,,,,
52,2.2,0.6,0,581,0,1,361,0,,,,,,,,
53,1.4,0.4,0,476,0,1,487,0,,,,,,,,
55,1.8,0.8,0,470,21,1,477,15,,,,,,,,
54,3,0.4,0,0,0,1,928,0,,,,,,,,
55,2.6,0.8,0,0,3,1,931,0,,,,,,,,
54,1.4,0.2,0,560,0,1,396,0,,,,,,,,
56,2.2,0.4,0,523,0,1,440,0,,,,,,,,
54,0.6,0.6,0,420,158,1,537,247,,,,,,,,
53,0.6,0.8,0,439,308,1,483,276,,,,,,,,
55,3,0.2,0,884,0,1,0,0,,,,,,,,
55,1.4,0.6,0,493,21,1,463,10,,,,,,,,
54,0.6,0.4,0,224,97,1,732,91,,,,,,,,
55,2.2,0.2,0,423,0,1,556,0,,,,,,,,
55,0.6,0.2,0,457,0,1,529,3,,,,,,,,
52,1.2,0.8,0,425,82,1,512,101,,,,,,,,
54,3,0.6,0,449,0,1,469,0,,,,,,,,
53,2.2,0.6,0,505,0,1,443,0,,,,,,,,
54,1.4,0.4,0,466,0,1,505,0,,,,,,,,
56,1.8,0.8,0,478,23,1,470,15,,,,,,,,
56,2.6,0.8,0,0,3,1,948,0,,,,,,,,
55,3,0.4,0,0,0,1,962,0,,,,,,,,
55,1.4,0.2,0,539,0,1,435,0,,,,,,,,
57,2.2,0.4,0,642,0,1,326,0,,,,,,,,
55,0.6,0.6,0,321,161,1,634,254,,,,,,,,
54,0.6,0.8,0,388,315,1,565,278,,,,,,,,
56,3,0.2,0,973,0,1,0,0,,,,,,,,
56,1.4,0.6,0,414,22,1,527,10,,,,,,,,
56,2.2,0.2,0,478,0,1,505,0,,,,,,,,
55,0.6,0.4,0,260,100,1,671,92,,,,,,,,
56,0.6,0.2,0,456,0,1,512,3,,,,,,,,
53,1.2,0.8,0,181,84,1,773,101,,,,,,,,
54,2.2,0.6,0,392,0,1,566,0,,,,,,,,
55,3,0.6,0,357,0,1,592,0,,,,,,,,
55,1.4,0.4,0,453,0,1,514,0,,,,,,,,
57,1.8,0.8,0,357,23,1,596,15,,,,,,,,
57,2.6,0.8,0,0,3,1,833,0,,,,,,,,
56,3,0.4,0,0,0,1,941,0,,,,,,,,
56,1.4,0.2,0,492,0,1,484,0,,,,,,,,
58,2.2,0.4,0,747,0,1,218,0,,,,,,,,
56,0.6,0.6,0,265,167,1,677,261,,,,,,,,
55,0.6,0.8,0,311,326,1,645,284,,,,,,,,
57,3,0.2,0,929,0,1,0,0,,,,,,,,
57,1.4,0.6,0,354,22,1,595,10,,,,,,,,
57,2.2,0.2,0,538,0,1,439,0,,,,,,,,
56,0.6,0.4,0,437,104,1,525,92,,,,,,,,
57,0.6,0.2,0,445,0,1,535,3,,,,,,,,
54,1.2,0.8,0,118,87,1,838,102,,,,,,,,
55,2.2,0.6,0,346,0,1,600,0,,,,,,,,
56,3,0.6,0,281,0,1,669,0,,,,,,,,
58,1.8,0.8,0,213,23,1,741,16,,,,,,,,
56,1.4,0.4,0,429,0,1,530,0,,,,,,,,
58,2.6,0.8,0,0,3,1,935,0,,,,,,,,
57,3,0.4,0,0,0,1,902,0,,,,,,,,
57,1.4,0.2,0,422,0,1,557,0,,,,,,,,
59,2.2,0.4,0,766,0,1,197,0,,,,,,,,
57,0.6,0.6,0,357,171,1,595,264,,,,,,,,
56,0.6,0.8,0,348,334,1,614,286,,,,,,,,
58,3,0.2,0,965,0,1,0,0,,,,,,,,
58,1.4,0.6,0,333,23,1,613,11,,,,,,,,
58,2.2,0.2,0,576,0,1,411,0,,,,,,,,
57,0.6,0.4,0,548,106,1,432,95,,,,,,,,
58,0.6,0.2,0,421,0,1,549,3,,,,,,,,
55,1.2,0.8,0,153,92,1,783,102,,,,,,,,
56,2.2,0.6,0,347,0,1,604,0,,,,,,,,
59,1.8,0.8,0,148,24,1,804,16,,,,,,,,
57,3,0.6,0,292,0,1,645,0,,,,,,,,
57,1.4,0.4,0,411,0,1,569,0,,,,,,,,
59,2.6,0.8,0,0,3,1,934,0,,,,,,,,
58,3,0.4,0,0,0,1,962,0,,,,,,,,
58,1.4,0.2,0,361,0,1,607,0,,,,,,,,
60,2.2,0.4,0,725,0,1,240,0,,,,,,,,
58,0.6,0.6,0,523,176,1,419,269,,,,,,,,
57,0.6,0.8,0,412,339,1,550,290,,,,,,,,
59,3,0.2,0,939,0,1,0,0,,,,,,,,
59,1.4,0.6,0,386,23,1,561,12,,,,,,,,
59,2.2,0.2,0,540,0,1,439,0,,,,,,,,
58,0.6,0.4,0,611,108,1,354,103,,,,,,,,
59,0.6,0.2,0,375,0,1,607,3,,,,,,,,
56,1.2,0.8,0,297,94,1,659,105,,,,,,,,
57,2.2,0.6,0,356,0,1,591,0,,,,,,,,
60,1.8,0.8,0,181,25,1,744,16,,,,,,,,
58,1.4,0.4,0,385,0,1,586,0,,,,,,,,
58,3,0.6,0,367,0,1,578,0,,,,,,,,
59,3,0.4,0,0,0,1,931,0,,,,,,,,
60,2.6,0.8,0,0,3,1,890,0,,,,,,,,
59,1.4,0.2,0,307,0,1,674,0,,,,,,,,
61,2.2,0.4,0,606,0,1,358,0,,,,,,,,
59,0.6,0.6,0,665,178,1,284,273,,,,,,,,
58,0.6,0.8,0,471,342,1,494,292,,,,,,,,
60,1.4,0.6,0,462,24,1,480,12,,,,,,,,
60,3,0.2,0,970,0,1,0,0,,,,,,,,
60,2.2,0.2,0,525,0,1,452,0,,,,,,,,
59,0.6,0.4,0,599,109,1,369,109,,,,,,,,
60,0.6,0.2,0,327,0,1,651,3,,,,,,,,
57,1.2,0.8,0,506,97,1,440,106,,,,,,,,
58,2.2,0.6,0,355,0,1,592,0,,,,,,,,
61,1.8,0.8,0,396,25,1,538,16,,,,,,,,
59,1.4,0.4,0,391,0,1,577,0,,,,,,,,
59,3,0.6,0,446,0,1,503,0,,,,,,,,
60,3,0.4,0,0,0,1,952,0,,,,,,,,
61,2.6,0.8,0,0,3,1,934,0,,,,,,,,
60,1.4,0.2,0,266,0,1,706,0,,,,,,,,
62,2.2,0.4,0,510,0,1,443,0,,,,,,,,
60,0.6,0.6,0,674,180,1,276,279,,,,,,,,
59,0.6,0.8,0,525,346,1,419,297,,,,,,,,
61,1.4,0.6,0,609,24,1,344,12,,,,,,,,
61,2.2,0.2,0,527,0,1,452,0,,,,,,,,
61,3,0.2,0,965,0,1,0,0,,,,,,,,
60,0.6,0.4,0,556,110,1,415,110,,,,,,,,
61,0.6,0.2,0,373,0,1,596,3,,,,,,,,
58,1.2,0.8,0,626,97,1,308,109,,,,,,,,
59,2.2,0.6,0,409,0,1,539,0,,,,,,,,
62,1.8,0.8,0,603,26,1,340,16,,,,,,,,
60,3,0.6,0,520,0,1,417,0,,,,,,,,
60,1.4,0.4,0,381,0,1,586,0,,,,,,,,
61,3,0.4,0,0,0,1,940,0,,,,,,,,
62,2.6,0.8,0,0,3,1,896,0,,,,,,,,
61,1.4,0.2,0,275,0,1,704,0,,,,,,,,
63,2.2,0.4,0,475,0,1,485,0,,,,,,,,
61,0.6,0.6,0,616,183,1,338,287,,,,,,,,
62,1.4,0.6,0,716,24,1,231,13,,,,,,,,
62,2.2,0.2,0,510,0,1,473,0,,,,,,,,
62,3,0.2,0,967,0,1,0,0,,,,,,,,
60,0.6,0.8,0,629,351,1,316,308,,,,,,,,
61,0.6,0.4,0,454,111,1,509,111,,,,,,,,
62,0.6,0.2,0,491,0,1,486,3,,,,,,,,
59,1.2,0.8,0,615,98,1,325,111,,,,,,,,
63,1.8,0.8,0,664,27,1,275,17,,,,,,,,
60,2.2,0.6,0,471,0,1,473,0,,,,,,,,
61,3,0.6,0,567,0,1,381,0,,,,,,,,
61,1.4,0.4,0,412,0,1,553,0,,,,,,,,
62,3,0.4,0,0,0,1,925,0,,,,,,,,
63,2.6,0.8,0,0,3,1,937,0,,,,,,,,
62,1.4,0.2,0,325,0,1,659,0,,,,,,,,
64,2.2,0.4,0,455,0,1,501,0,,,,,,,,
62,0.6,0.6,0,504,187,1,451,289,,,,,,,,
63,1.4,0.6,0,761,24,1,190,13,,,,,,,,
63,2.2,0.2,0,506,0,1,484,0,,,,,,,,
63,3,0.2,0,974,0,1,0,0,,,,,,,,
61,0.6,0.8,0,675,352,1,278,318,,,,,,,,
62,0.6,0.4,0,327,113,1,640,112,,,,,,,,
63,0.6,0.2,0,523,0,1,454,3,,,,,,,,
60,1.2,0.8,0,552,100,1,388,112,,,,,,,,
64,1.8,0.8,0,657,27,1,286,18,,,,,,,,
61,2.2,0.6,0,531,0,1,419,0,,,,,,,,
62,3,0.6,0,491,0,1,449,0,,,,,,,,
63,3,0.4,0,0,0,1,952,0,,,,,,,,
62,1.4,0.4,0,483,0,1,474,0,,,,,,,,
64,2.6,0.8,0,0,3,1,912,0,,,,,,,,
63,1.4,0.2,0,431,0,1,553,0,,,,,,,,
65,2.2,0.4,0,501,0,1,461,0,,,,,,,,
63,0.6,0.6,0,344,191,1,608,290,,,,,,,,
64,1.4,0.6,0,708,25,1,239,13,,,,,,,,
64,2.2,0.2,0,513,0,1,475,0,,,,,,,,
62,0.6,0.8,0,708,354,1,220,325,,,,,,,,
64,3,0.2,0,962,0,1,0,0,,,,,,,,
63,0.6,0.4,0,260,115,1,705,112,,,,,,,,
64,0.6,0.2,0,516,0,1,465,3,,,,,,,,
61,1.2,0.8,0,442,100,1,500,113,,,,,,,,
65,1.8,0.8,0,579,27,1,369,18,,,,,,,,
62,2.2,0.6,0,451,0,1,497,0,,,,,,,,
63,3,0.6,0,357,0,1,571,0,,,,,,,,
64,3,0.4,0,0,0,1,939,0,,,,,,,,
63,1.4,0.4,0,585,0,1,374,0,,,,,,,,
65,2.6,0.8,0,0,3,1,908,0,,,,,,,,
64,1.4,0.2,0,490,0,1,482,0,,,,,,,,
66,2.2,0.4,0,512,0,1,448,0,,,,,,,,
64,0.6,0.6,0,303,196,1,655,293,,,,,,,,
65,1.4,0.6,0,598,25,1,351,13,,,,,,,,
65,2.2,0.2,0,533,0,1,458,0,,,,,,,,
65,3,0.2,0,976,0,1,0,0,,,,,,,,
63,0.6,0.8,0,762,357,1,195,335,,,,,,,,
64,0.6,0.4,0,284,121,1,689,112,,,,,,,,
65,0.6,0.2,0,469,0,1,516,3,,,,,,,,
62,1.2,0.8,0,380,101,1,567,114,,,,,,,,
66,1.8,0.8,0,392,27,1,558,18,,,,,,,,
63,2.2,0.6,0,352,0,1,592,0,,,,,,,,
64,3,0.6,0,257,0,1,663,0,,,,,,,,
65,3,0.4,0,0,0,1,945,0,,,,,,,,
64,1.4,0.4,0,707,0,1,272,0,,,,,,,,
66,2.6,0.8,0,0,3,1,924,0,,,,,,,,
65,1.4,0.2,0,483,0,1,491,0,,,,,,,,
67,2.2,0.4,0,497,0,1,468,0,,,,,,,,
65,0.6,0.6,0,337,198,1,622,298,,,,,,,,
66,1.4,0.6,0,468,25,1,483,13,,,,,,,,
66,2.2,0.2,0,584,0,1,393,0,,,,,,,,
66,3,0.2,0,903,0,1,0,0,,,,,,,,
64,0.6,0.8,0,676,359,1,268,342,,,,,,,,
65,0.6,0.4,0,403,123,1,547,114,,,,,,,,
66,0.6,0.2,0,416,0,1,561,3,,,,,,,,
63,1.2,0.8,0,374,101,1,581,114,,,,,,,,
67,1.8,0.8,0,248,27,1,705,19,,,,,,,,
64,2.2,0.6,0,231,0,1,725,0,,,,,,,,
65,3,0.6,0,247,0,1,705,0,,,,,,,,
66,3,0.4,0,0,0,1,954,0,,,,,,,,
65,1.4,0.4,0,706,0,1,260,0,,,,,,,,
67,2.6,0.8,0,0,3,1,940,0,,,,,,,,
66,1.4,0.2,0,469,0,1,513,0,,,,,,,,
68,2.2,0.4,0,478,0,1,475,0,,,,,,,,
66,0.6,0.6,0,393,208,1,556,301,,,,,,,,
67,1.4,0.6,0,372,26,1,563,13,,,,,,,,
67,2.2,0.2,0,650,0,1,324,0,,,,,,,,
67,3,0.2,0,935,0,1,0,0,,,,,,,,
65,0.6,0.8,0,517,363,1,422,354,,,,,,,,
66,0.6,0.4,0,587,126,1,359,115,,,,,,,,
67,0.6,0.2,0,384,0,1,583,3,,,,,,,,
64,1.2,0.8,0,389,103,1,546,114,,,,,,,,
68,1.8,0.8,0,193,27,1,745,19,,,,,,,,
65,2.2,0.6,0,226,0,1,715,0,,,,,,,,
66,3,0.6,0,268,0,1,680,0,,,,,,,,
67,3,0.4,0,0,0,1,960,0,,,,,,,,
68,2.6,0.8,0,0,4,1,947,0,,,,,,,,
67,1.4,0.2,0,471,0,1,515,0,,,,,,,,
66,1.4,0.4,0,630,0,1,336,0,,,,,,,,
69,2.2,0.4,0,424,0,1,538,0,,,,,,,,
67,0.6,0.6,0,520,209,1,430,306,,,,,,,,
68,1.4,0.6,0,331,26,1,626,13,,,,,,,,
68,2.2,0.2,0,636,0,1,312,0,,,,,,,,
68,3,0.2,0,958,0,1,0,0,,,,,,,,
66,0.6,0.8,0,321,372,1,623,354,,,,,,,,
67,0.6,0.4,0,715,128,1,249,117,,,,,,,,
68,0.6,0.2,0,376,0,1,609,3,,,,,,,,
65,1.2,0.8,0,449,105,1,505,115,,,,,,,,
69,1.8,0.8,0,256,28,1,684,19,,,,,,,,
66,2.2,0.6,0,324,0,1,625,0,,,,,,,,
67,3,0.6,0,360,0,1,562,0,,,,,,,,
68,3,0.4,0,0,0,1,942,0,,,,,,,,
69,2.6,0.8,0,0,4,1,940,0,,,,,,,,
68,1.4,0.2,0,536,0,1,448,0,,,,,,,,
67,1.4,0.4,0,538,0,1,431,0,,,,,,,,
70,2.2,0.4,0,404,0,1,533,0,,,,,,,,
68,0.6,0.6,0,622,209,1,338,313,,,,,,,,
69,1.4,0.6,0,379,26,1,579,13,,,,,,,,
69,2.2,0.2,0,586,0,1,391,0,,,,,,,,
69,3,0.2,0,969,0,1,0,0,,,,,,,,
67,0.6,0.8,0,198,380,1,740,356,,,,,,,,
68,0.6,0.4,0,742,129,1,233,125,,,,,,,,
69,0.6,0.2,0,419,0,1,564,3,,,,,,,,
66,1.2,0.8,0,555,106,1,366,118,,,,,,,,
70,1.8,0.8,0,344,28,1,599,19,,,,,,,,
67,2.2,0.6,0,445,0,1,514,0,,,,,,,,
68,3,0.6,0,451,0,1,498,0,,,,,,,,
70,2.6,0.8,0,0,4,1,934,0,,,,,,,,
69,3,0.4,0,0,0,1,942,0,,,,,,,,
69,1.4,0.2,0,659,0,1,323,0,,,,,,,,
68,1.4,0.4,0,485,0,1,475,0,,,,,,,,
69,0.6,0.6,0,672,212,1,247,319,,,,,,,,
71,2.2,0.4,0,423,0,1,555,0,,,,,,,,
70,1.4,0.6,0,472,26,1,485,13,,,,,,,,
70,2.2,0.2,0,472,0,1,506,0,,,,,,,,
70,3,0.2,0,961,0,1,0,0,,,,,,,,
68,0.6,0.8,0,185,390,1,769,358,,,,,,,,
69,0.6,0.4,0,699,131,1,261,126,,,,,,,,
70,0.6,0.2,0,456,0,1,523,3,,,,,,,,
71,1.8,0.8,0,459,28,1,482,19,,,,,,,,
67,1.2,0.8,0,606,108,1,337,124,,,,,,,,
68,2.2,0.6,0,529,0,1,408,0,,,,,,,,
69,3,0.6,0,410,0,1,545,0,,,,,,,,
70,3,0.4,0,0,0,1,943,0,,,,,,,,
71,2.6,0.8,0,0,4,1,953,0,,,,,,,,
70,1.4,0.2,0,705,0,1,272,0,,,,,,,,
69,1.4,0.4,0,472,0,1,486,0,,,,,,,,
70,0.6,0.6,0,683,212,1,270,326,,,,,,,,
72,2.2,0.4,0,406,0,1,555,0,,,,,,,,
71,1.4,0.6,0,552,26,1,402,13,,,,,,,,
71,2.2,0.2,0,339,0,1,647,0,,,,,,,,
71,3,0.2,0,963,0,1,0,0,,,,,,,,
69,0.6,0.8,0,234,402,1,704,361,,,,,,,,
70,0.6,0.4,0,658,132,1,301,127,,,,,,,,
71,0.6,0.2,0,522,0,1,458,3,,,,,,,,
72,1.8,0.8,0,474,29,1,460,19,,,,,,,,
68,1.2,0.8,0,502,111,1,441,129,,,,,,,,
71,3,0.4,0,0,0,1,881,0,,,,,,,,
70,3,0.6,0,360,0,1,592,0,,,,,,,,
69,2.2,0.6,0,590,0,1,359,0,,,,,,,,
72,2.6,0.8,0,0,4,1,909,0,,,,,,,,
71,1.4,0.2,0,624,0,1,352,0,,,,,,,,
70,1.4,0.4,0,472,0,1,481,0,,,,,,,,
71,0.6,0.6,0,591,213,1,382,331,,,,,,,,
73,2.2,0.4,0,476,0,1,495,0,,,,,,,,
72,1.4,0.6,0,621,26,1,331,14,,,,,,,,
72,2.2,0.2,0,317,0,1,663,0,,,,,,,,
72,3,0.2,0,958,0,1,0,0,,,,,,,,
70,0.6,0.8,0,332,409,1,617,368,,,,,,,,
71,0.6,0.4,0,603,133,1,349,132,,,,,,,,
72,0.6,0.2,0,539,0,1,438,3,,,,,,,,
73,1.8,0.8,0,441,30,1,491,19,,,,,,,,
69,1.2,0.8,0,396,115,1,553,130,,,,,,,,
72,3,0.4,0,0,0,1,895,0,,,,,,,,
71,3,0.6,0,327,0,1,630,0,,,,,,,,
73,2.6,0.8,0,0,4,1,932,0,,,,,,,,
70,2.2,0.6,0,501,0,1,433,0,,,,,,,,
72,1.4,0.2,0,516,0,1,468,0,,,,,,,,
71,1.4,0.4,0,532,0,1,409,0,,,,,,,,
72,0.6,0.6,0,479,220,1,476,334,,,,,,,,
74,2.2,0.4,0,518,0,1,442,0,,,,,,,,
73,1.4,0.6,0,615,26,1,348,14,,,,,,,,
73,2.2,0.2,0,389,0,1,579,0,,,,,,,,
73,3,0.2,0,936,0,1,0,0,,,,,,,,
71,0.6,0.8,0,481,416,1,458,373,,,,,,,,
72,0.6,0.4,0,559,135,1,411,133,,,,,,,,
73,0.6,0.2,0,558,0,1,426,3,,,,,,,,
74,1.8,0.8,0,358,31,1,581,19,,,,,,,,
70,1.2,0.8,0,312,119,1,636,130,,,,,,,,
72,3,0.6,0,400,0,1,552,0,,,,,,,,
74,2.6,0.8,0,0,4,1,900,0,,,,,,,,
73,3,0.4,0,0,0,1,917,0,,,,,,,,
71,2.2,0.6,0,420,0,1,536,0,,,,,,,,
72,1.4,0.4,0,632,0,1,317,0,,,,,,,,
73,1.4,0.2,0,421,0,1,560,0,,,,,,,,
73,0.6,0.6,0,428,221,1,523,338,,,,,,,,
75,2.2,0.4,0,528,0,1,441,0,,,,,,,,
74,1.4,0.6,0,470,27,1,490,14,,,,,,,,
74,2.2,0.2,0,531,0,1,446,0,,,,,,,,
74,3,0.2,0,981,0,1,0,0,,,,,,,,
72,0.6,0.8,0,625,423,1,316,378,,,,,,,,
73,0.6,0.4,0,504,139,1,460,137,,,,,,,,
74,0.6,0.2,0,490,0,1,466,3,,,,,,,,
75,1.8,0.8,0,313,32,1,633,19,,,,,,,,
71,1.2,0.8,0,297,121,1,648,131,,,,,,,,
73,3,0.6,0,533,0,1,405,0,,,,,,,,
75,2.6,0.8,0,0,4,1,932,0,,,,,,,,
74,3,0.4,0,0,0,1,948,0,,,,,,,,
72,2.2,0.6,0,373,0,1,577,0,,,,,,,,
74,1.4,0.2,0,311,0,1,673,0,,,,,,,,
73,1.4,0.4,0,597,0,1,358,0,,,,,,,,
74,0.6,0.6,0,459,225,1,495,339,,,,,,,,
76,2.2,0.4,0,490,0,1,476,0,,,,,,,,
75,1.4,0.6,0,356,27,1,582,14,,,,,,,,
75,2.2,0.2,0,642,0,1,327,0,,,,,,,,
73,0.6,0.8,0,684,424,1,264,385,,,,,,,,
75,3,0.2,0,981,0,1,0,0,,,,,,,,
74,0.6,0.4,0,484,146,1,491,137,,,,,,,,
75,0.6,0.2,0,451,0,1,535,3,,,,,,,,
76,1.8,0.8,0,284,32,1,648,19,,,,,,,,
74,3,0.6,0,624,0,1,342,0,,,,,,,,
76,2.6,0.8,0,0,4,1,910,0,,,,,,,,
72,1.2,0.8,0,294,122,1,655,131,,,,,,,,
75,3,0.4,0,0,0,1,952,0,,,,,,,,
75,1.4,0.2,0,229,0,1,750,0,,,,,,,,
74,1.4,0.4,0,459,0,1,499,0,,,,,,,,
73,2.2,0.6,0,404,0,1,556,0,,,,,,,,
75,0.6,0.6,0,472,227,1,494,346,,,,,,,,
76,1.4,0.6,0,387,27,1,573,14,,,,,,,,
77,2.2,0.4,0,440,0,1,513,0,,,,,,,,
76,2.2,0.2,0,688,0,1,288,0,,,,,,,,
76,3,0.2,0,910,0,1,0,0,,,,,,,,
75,0.6,0.4,0,496,147,1,472,140,,,,,,,,
74,0.6,0.8,0,647,426,1,308,394,,,,,,,,
76,0.6,0.2,0,445,0,1,533,3,,,,,,,,
77,1.8,0.8,0,311,32,1,642,20,,,,,,,,
75,3,0.6,0,621,0,1,329,0,,,,,,,,
77,2.6,0.8,0,0,4,1,913,0,,,,,,,,
76,1.4,0.2,0,209,0,1,783,0,,,,,,,,
76,3,0.4,0,0,0,1,961,0,,,,,,,,
73,1.2,0.8,0,350,124,1,585,133,,,,,,,,
75,1.4,0.4,0,322,0,1,631,0,,,,,,,,
74,2.2,0.6,0,465,0,1,456,0,,,,,,,,
76,0.6,0.6,0,427,229,1,528,350,,,,,,,,
77,2.2,0.2,0,672,0,1,296,0,,,,,,,,
77,1.4,0.6,0,481,27,1,465,14,,,,,,,,
78,2.2,0.4,0,489,0,1,467,0,,,,,,,,
77,3,0.2,0,978,0,1,0,0,,,,,,,,
76,0.6,0.4,0,482,150,1,488,145,,,,,,,,
75,0.6,0.8,0,521,433,1,412,401,,,,,,,,
77,0.6,0.2,0,479,0,1,504,3,,,,,,,,
78,1.8,0.8,0,382,32,1,559,22,,,,,,,,
78,2.6,0.8,0,0,4,1,931,0,,,,,,,,
76,3,0.6,0,588,0,1,369,0,,,,,,,,
77,1.4,0.2,0,253,0,1,731,0,,,,,,,,
77,3,0.4,0,0,0,1,946,0,,,,,,,,
74,1.2,0.8,0,506,124,1,432,133,,,,,,,,
76,1.4,0.4,0,262,0,1,714,0,,,,,,,,
75,2.2,0.6,0,558,0,1,405,0,,,,,,,,
77,0.6,0.6,0,383,231,1,571,356,,,,,,,,
78,1.4,0.6,0,556,27,1,401,14,,,,,,,,
78,2.2,0.2,0,662,0,1,319,0,,,,,,,,
79,2.2,0.4,0,516,0,1,439,0,,,,,,,,
78,3,0.2,0,910,0,1,0,0,,,,,,,,
77,0.6,0.4,0,480,155,1,486,146,,,,,,,,
76,0.6,0.8,0,404,441,1,510,403,,,,,,,,
78,0.6,0.2,0,499,0,1,489,3,,,,,,,,
79,1.8,0.8,0,526,32,1,406,22,,,,,,,,
79,2.6,0.8,0,0,4,1,875,0,,,,,,,,
77,3,0.6,0,498,0,1,450,0,,,,,,,,
78,1.4,0.2,0,311,0,1,674,0,,,,,,,,
78,3,0.4,0,0,0,1,959,0,,,,,,,,
75,1.2,0.8,0,632,125,1,318,136,,,,,,,,
77,1.4,0.4,0,256,0,1,713,0,,,,,,,,
76,2.2,0.6,0,549,0,1,402,0,,,,,,,,
78,0.6,0.6,0,429,233,1,522,362,,,,,,,,
79,2.2,0.2,0,598,0,1,365,0,,,,,,,,
79,1.4,0.6,0,514,27,1,424,14,,,,,,,,
79,3,0.2,0,922,0,1,0,0,,,,,,,,
80,2.2,0.4,0,551,0,1,404,0,,,,,,,,
78,0.6,0.4,0,443,159,1,510,150,,,,,,,,
77,0.6,0.8,0,382,446,1,562,408,,,,,,,,
79,0.6,0.2,0,456,0,1,532,3,,,,,,,,
80,1.8,0.8,0,638,35,1,317,22,,,,,,,,
80,2.6,0.8,0,0,4,1,939,0,,,,,,,,
78,3,0.6,0,415,0,1,542,0,,,,,,,,
79,1.4,0.2,0,411,0,1,575,0,,,,,,,,
79,3,0.4,0,0,0,1,961,0,,,,,,,,
76,1.2,0.8,0,620,128,1,331,139,,,,,,,,
78,1.4,0.4,0,282,0,1,682,0,,,,,,,,
77,2.2,0.6,0,496,0,1,433,0,,,,,,,,
79,0.6,0.6,0,517,234,1,443,364,,,,,,,,
80,2.2,0.2,0,531,0,1,440,0,,,,,,,,
80,1.4,0.6,0,489,27,1,465,14,,,,,,,,
80,3,0.2,0,935,0,1,0,0,,,,,,,,
81,2.2,0.4,0,540,0,1,435,0,,,,,,,,
79,0.6,0.4,0,427,162,1,540,153,,,,,,,,
78,0.6,0.8,0,390,453,1,541,413,,,,,,,,
80,0.6,0.2,0,406,0,1,575,3,,,,,,,,
81,1.8,0.8,0,681,36,1,254,22,,,,,,,,
79,3,0.6,0,384,0,1,557,0,,,,,,,,
81,2.6,0.8,0,0,4,1,934,0,,,,,,,,
80,1.4,0.2,0,500,0,1,487,0,,,,,,,,
80,3,0.4,0,0,0,1,939,0,,,,,,,,
77,1.2,0.8,0,489,129,1,457,140,,,,,,,,
79,1.4,0.4,0,306,0,1,656,0,,,,,,,,
78,2.2,0.6,0,463,0,1,484,0,,,,,,,,
80,0.6,0.6,0,576,237,1,373,369,,,,,,,,
81,2.2,0.2,0,476,0,1,506,0,,,,,,,,
81,1.4,0.6,0,444,27,1,522,14,,,,,,,,
81,3,0.2,0,934,0,1,0,0,,,,,,,,
82,2.2,0.4,0,537,0,1,430,0,,,,,,,,
80,0.6,0.4,0,368,162,1,590,155,,,,,,,,
79,0.6,0.8,0,365,464,1,562,420,,,,,,,,
81,0.6,0.2,0,380,0,1,602,3,,,,,,,,
82,1.8,0.8,0,690,37,1,246,22,,,,,,,,
80,3,0.6,0,403,0,1,546,0,,,,,,,,
82,2.6,0.8,0,0,4,1,943,0,,,,,,,,
81,1.4,0.2,0,592,0,1,384,0,,,,,,,,
81,3,0.4,0,0,0,1,957,0,,,,,,,,
80,1.4,0.4,0,297,0,1,673,0,,,,,,,,
78,1.2,0.8,0,329,133,1,594,143,,,,,,,,
79,2.2,0.6,0,474,0,1,485,0,,,,,,,,
81,0.6,0.6,0,589,238,1,372,378,,,,,,,,
82,2.2,0.2,0,424,0,1,558,0,,,,,,,,
82,1.4,0.6,0,399,27,1,557,15,,,,,,,,
82,3,0.2,0,975,0,1,0,0,,,,,,,,
83,2.2,0.4,0,503,0,1,464,0,,,,,,,,
81,0.6,0.4,0,328,162,1,628,155,,,,,,,,
80,0.6,0.8,0,392,470,1,555,424,,,,,,,,
82,0.6,0.2,0,428,0,1,547,3,,,,,,,,
83,1.8,0.8,0,687,37,1,255,22,,,,,,,,
81,3,0.6,0,496,0,1,457,0,,,,,,,,
83,2.6,0.8,0,0,4,1,901,0,,,,,,,,
82,1.4,0.2,0,626,0,1,353,0,,,,,,,,
82,3,0.4,0,0,0,1,956,0,,,,,,,,
81,1.4,0.4,0,310,0,1,643,0,,,,,,,,
79,1.2,0.8,0,238,136,1,713,145,,,,,,,,
82,0.6,0.6,0,557,240,1,391,394,,,,,,,,
80,2.2,0.6,0,476,0,1,472,0,,,,,,,,
83,2.2,0.2,0,473,0,1,514,0,,,,,,,,
83,1.4,0.6,0,392,27,1,553,15,,,,,,,,
84,2.2,0.4,0,457,0,1,516,0,,,,,,,,
